AUTHORISATION ID / PERMIT ID,PRIMARY INDUSTRY ACTIVITY DESCRIPTION,OPERATOR NAME,SITE ADDRESS,SITE POSTCODE,EASTING,NORTHING,EA AREA NAME,ROUTE NAME,SUBSTANCE NAME,REPORTING THRESHOLD (kg),QUANTITY RELEASED (kg),REGULATED INDUSTRY SECTOR,REGULATED INDUSTRY SUB SECTOR,PNEC (??g/L),Latitude,Longitude,REGION
S/13/25443/R,,SEVERN TRENT WATER LTD,Warwick STW,CV34 6QW,427770,262900,West Midlands,Controlled Waters,Fluoranthene,0.1,0.12,Water Industry,Water Industry,,52.26356694,-1.594524975,West Midlands
T/08/09076/R,,SEVERN TRENT WATER LTD,Ray Hall Sand Filters STW,B43 6JE,402900,293700,West Midlands,Controlled Waters,Fluoranthene,0.1,0.12,Water Industry,Water Industry,,52.54114945,-1.958671738,West Midlands
T/24/35514/R,,SEVERN TRENT WATER LTD,Claymills Chp Plant Meadow Lane Clay Mills Nr Burton Staffordshire,DE13 0DB,426270,325780,West Midlands,Controlled Waters,Fluoranthene,0.1,0.13,Water Industry,Water Industry,,52.82890968,-1.611547662,West Midlands
S/06/55227/R,,SEVERN TRENT WATER LTD,Barnhurst STW,WV95HN,390000,301650,West Midlands,Controlled Waters,Fluoranthene,0.1,0.15,Water Industry,Water Industry,,52.61253137,-2.149118878,West Midlands
T/12/35338/R,,SEVERN TRENT WATER LTD,Coleshill STW,B46 1NX,419000,291000,West Midlands,Controlled Waters,Fluoranthene,0.1,0.22,Water Industry,Water Industry,,52.5165567,-1.721439707,West Midlands
T/01/21819/R,,SEVERN TRENT WATER LTD,Strongford Sewage Treatment Works Barlaston Old Road Barlaston Stoke On Trent Staffordshire,ST12 9EX,387930,339120,West Midlands,Controlled Waters,Fluoranthene,0.1,0.42,Water Industry,Water Industry,,52.9493237,-2.181084321,West Midlands
S/11/25151/R,,SEVERN TRENT WATER LTD,Coventry (Finham) STW,CV3 6SD,433600,273700,West Midlands,Controlled Waters,Fluoranthene,0.1,0.46,Water Industry,Water Industry,,52.36033366,-1.508030305,West Midlands
T/12/35338/R,,SEVERN TRENT WATER LTD,Coleshill STW,B46 1NX,419000,291000,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,1.24,Water Industry,Water Industry,,52.5165567,-1.721439707,West Midlands
T/01/21819/R,,SEVERN TRENT WATER LTD,Strongford Sewage Treatment Works Barlaston Old Road Barlaston Stoke On Trent Staffordshire,ST12 9EX,387930,339120,West Midlands,Controlled Waters,Benzo(a)pyrene,1,1.83,Water Industry,Water Industry,,52.9493237,-2.181084321,West Midlands
S/11/25151/R,,SEVERN TRENT WATER LTD,Coventry (Finham) STW,CV3 6SD,433600,273700,West Midlands,Controlled Waters,Benzo(a)pyrene,1,2.03,Water Industry,Water Industry,,52.36033366,-1.508030305,West Midlands
T/10/35431/R,,SEVERN TRENT WATER LTD,Minworth Final ASP Effluent,B76 9BE,417150,291950,West Midlands,Controlled Waters,Fluoranthene,0.1,2.19,Water Industry,Water Industry,,52.52515799,-1.748652934,West Midlands
T/01/21819/R,,SEVERN TRENT WATER LTD,Strongford Sewage Treatment Works Barlaston Old Road Barlaston Stoke On Trent Staffordshire,ST12 9EX,387930,339120,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,2.37,Water Industry,Water Industry,,52.9493237,-2.181084321,West Midlands
ZP3933LD,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Severn Waste Services Limited,"Hill and Moor Landfill Site Piddle Brook Lane Wyre Piddle,Pershore Worcester Worcestershire",WR10 2LW,396900,248400,West Midlands,Wastewater,Fluoranthene,0.1,2.5473,Landfill,Non Hazardous Landfill,,52.13389224,-2.046705579,West Midlands
ZP3933LD,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Severn Waste Services Limited,"Hill and Moor Landfill Site Piddle Brook Lane Wyre Piddle,Pershore Worcester Worcestershire",WR10 2LW,396900,248400,West Midlands,Wastewater,"Indeno(1,2,3-cd)pyrene",1,2.5473,Landfill,Non Hazardous Landfill,,52.13389224,-2.046705579,West Midlands
ZP3933LD,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Severn Waste Services Limited,"Hill and Moor Landfill Site Piddle Brook Lane Wyre Piddle,Pershore Worcester Worcestershire",WR10 2LW,396900,248400,West Midlands,Wastewater,Benzo(a)pyrene,1,2.5473,Landfill,Non Hazardous Landfill,,52.13389224,-2.046705579,West Midlands
S/11/25151/R,,SEVERN TRENT WATER LTD,Coventry (Finham) STW,CV3 6SD,433600,273700,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,2.63,Water Industry,Water Industry,,52.36033366,-1.508030305,West Midlands
T/10/35431/R,,SEVERN TRENT WATER LTD,Minworth Final ASP Effluent,B76 9BE,417150,291950,West Midlands,Controlled Waters,Benzo(a)pyrene,1,9.63,Water Industry,Water Industry,,52.52515799,-1.748652934,West Midlands
T/10/35431/R,,SEVERN TRENT WATER LTD,Minworth Final ASP Effluent,B76 9BE,417150,291950,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,12.5,Water Industry,Water Industry,,52.52515799,-1.748652934,West Midlands
S/04/55141/R,,SEVERN TRENT WATER LTD,Rushmoor (Telford) STW,TF6 5EX,361300,313700,West Midlands,Controlled Waters,Fluoranthene,0.1,0,Water Industry,Water Industry,,52.71955883,-2.5743799,West Midlands
S/04/55141/R,,SEVERN TRENT WATER LTD,Rushmoor (Telford) STW,TF6 5EX,361300,313700,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.71955883,-2.5743799,West Midlands
S/04/55141/R,,SEVERN TRENT WATER LTD,Rushmoor (Telford) STW,TF6 5EX,361300,313700,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.71955883,-2.5743799,West Midlands
S/13/25443/R,,SEVERN TRENT WATER LTD,Warwick STW,CV34 6QW,427770,262900,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.26356694,-1.594524975,West Midlands
S/13/25443/R,,SEVERN TRENT WATER LTD,Warwick STW,CV34 6QW,427770,262900,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.26356694,-1.594524975,West Midlands
BU2381IE,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Veolia ES Landfill Limited,Ling Hall Landfill Site Coal Pit Lane Lawford Heath Warwickshire,CB23 9HH,444500,273500,West Midlands,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,52.35776146,-1.348007349,West Midlands
BU2381IE,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Veolia ES Landfill Limited,Ling Hall Landfill Site Coal Pit Lane Lawford Heath Warwickshire,CB23 9HH,444500,273500,West Midlands,Wastewater,Fluoranthene,0.1,0,Landfill,Non Hazardous Landfill,,52.35776146,-1.348007349,West Midlands
VP3036GQ,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Veolia ES Landfill Limited,Sandy Lane Landfill Site Sandy Lane Wildmoor Bromsgrove Worcestershire,B61 0QT,395200,276290,West Midlands,Wastewater,Fluoranthene,0.1,0,Landfill,Non Hazardous Landfill,,52.38461889,-2.071948199,West Midlands
VP3036GQ,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Veolia ES Landfill Limited,Sandy Lane Landfill Site Sandy Lane Wildmoor Bromsgrove Worcestershire,B61 0QT,395200,276290,West Midlands,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,52.38461889,-2.071948199,West Midlands
S/06/55146/R,,SEVERN TRENT WATER LTD,Kidderminster STW Oldington,DY11 7QL,382560,273750,West Midlands,Controlled Waters,Fluoranthene,0.1,0,Water Industry,Water Industry,,52.36152489,-2.257525188,West Midlands
S/06/55146/R,,SEVERN TRENT WATER LTD,Kidderminster STW Oldington,DY11 7QL,382560,273750,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.36152489,-2.257525188,West Midlands
S/06/55146/R,,SEVERN TRENT WATER LTD,Kidderminster STW Oldington,DY11 7QL,382560,273750,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.36152489,-2.257525188,West Midlands
S/10/25304/R,,SEVERN TRENT WATER LTD,Rugby STW,CV21 1HF,449420,276350,West Midlands,Controlled Waters,Fluoranthene,0.1,0,Water Industry,Water Industry,,52.38296081,-1.275351389,West Midlands
S/10/25304/R,,SEVERN TRENT WATER LTD,Rugby STW,CV21 1HF,449420,276350,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.38296081,-1.275351389,West Midlands
S/10/25304/R,,SEVERN TRENT WATER LTD,Rugby STW,CV21 1HF,449420,276350,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.38296081,-1.275351389,West Midlands
RP3231XX,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Tudor Griffiths Ltd,Wood Lane Landfill Wood Lane Ellesmere Shropshire,SY12 0HY,342200,332560,West Midlands,Wastewater,"Indeno(1,2,3-cd)pyrene",1,0,Landfill,Non Hazardous Landfill,,52.88737383,-2.860461847,West Midlands
RP3231XX,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Tudor Griffiths Ltd,Wood Lane Landfill Wood Lane Ellesmere Shropshire,SY12 0HY,342200,332560,West Midlands,Wastewater,Fluoranthene,0.1,0,Landfill,Non Hazardous Landfill,,52.88737383,-2.860461847,West Midlands
RP3231XX,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Tudor Griffiths Ltd,Wood Lane Landfill Wood Lane Ellesmere Shropshire,SY12 0HY,342200,332560,West Midlands,Wastewater,Heptachlor,0.1,0,Landfill,Non Hazardous Landfill,,52.88737383,-2.860461847,West Midlands
RP3231XX,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Tudor Griffiths Ltd,Wood Lane Landfill Wood Lane Ellesmere Shropshire,SY12 0HY,342200,332560,West Midlands,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,52.88737383,-2.860461847,West Midlands
RP3231XX,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Tudor Griffiths Ltd,Wood Lane Landfill Wood Lane Ellesmere Shropshire,SY12 0HY,342200,332560,West Midlands,Wastewater,Cypermethrin,0.005,0,Landfill,Non Hazardous Landfill,1.30E-05,52.88737383,-2.860461847,West Midlands
S/06/55227/R,,SEVERN TRENT WATER LTD,Barnhurst STW,WV95HN,390000,301650,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.61253137,-2.149118878,West Midlands
S/06/55227/R,,SEVERN TRENT WATER LTD,Barnhurst STW,WV95HN,390000,301650,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.61253137,-2.149118878,West Midlands
T/08/35452/R,,SEVERN TRENT WATER LTD,Goscote STW,WS3 4DW,402190,301920,West Midlands,Controlled Waters,Fluoranthene,0.1,0,Water Industry,Water Industry,,52.61504883,-1.96908888,West Midlands
T/08/35452/R,,SEVERN TRENT WATER LTD,Goscote STW,WS3 4DW,402190,301920,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.61504883,-1.96908888,West Midlands
T/08/35452/R,,SEVERN TRENT WATER LTD,Goscote STW,WS3 4DW,402190,301920,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.61504883,-1.96908888,West Midlands
T/08/09076/R,,SEVERN TRENT WATER LTD,Ray Hall Sand Filters STW,B43 6JE,402900,293700,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.54114945,-1.958671738,West Midlands
T/08/09076/R,,SEVERN TRENT WATER LTD,Ray Hall Sand Filters STW,B43 6JE,402900,293700,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.54114945,-1.958671738,West Midlands
T/12/35338/R,,SEVERN TRENT WATER LTD,Coleshill STW,B46 1NX,419000,291000,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.5165567,-1.721439707,West Midlands
T/22/35463/R,,SEVERN TRENT WATER LTD,Tamworth STW,B79 8NN,418560,306760,West Midlands,Controlled Waters,Fluoranthene,0.1,0,Water Industry,Water Industry,,52.65824932,-1.727045677,West Midlands
T/22/35463/R,,SEVERN TRENT WATER LTD,Tamworth STW,B79 8NN,418560,306760,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.65824932,-1.727045677,West Midlands
T/22/35463/R,,SEVERN TRENT WATER LTD,Tamworth STW,B79 8NN,418560,306760,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.65824932,-1.727045677,West Midlands
S/02/55324/R,,SEVERN TRENT WATER LTD,Shrewsbury Monkmoor STW,SY2 5TL,351840,313580,West Midlands,Controlled Waters,Fluoranthene,0.1,0,Water Industry,Water Industry,,52.71771884,-2.714404066,West Midlands
S/02/55324/R,,SEVERN TRENT WATER LTD,Shrewsbury Monkmoor STW,SY2 5TL,351840,313580,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.71771884,-2.714404066,West Midlands
S/02/55324/R,,SEVERN TRENT WATER LTD,Shrewsbury Monkmoor STW,SY2 5TL,351840,313580,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.71771884,-2.714404066,West Midlands
BU9084IJ,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Veolia ES Landfill Limited,"Candles Landfill Site 1 Dog Lane New Works,Little Wenlock Telford Shropshire",TF6 5AR,366400,307700,West Midlands,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,52.66596491,-2.498264518,West Midlands
BU9084IJ,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Veolia ES Landfill Limited,"Candles Landfill Site 1 Dog Lane New Works,Little Wenlock Telford Shropshire",TF6 5AR,366400,307700,West Midlands,Wastewater,Fluoranthene,0.1,0,Landfill,Non Hazardous Landfill,,52.66596491,-2.498264518,West Midlands
T/24/35514/R,,SEVERN TRENT WATER LTD,Claymills Chp Plant Meadow Lane Clay Mills Nr Burton Staffordshire,DE13 0DB,426270,325780,West Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,52.82890968,-1.611547662,West Midlands
T/24/35514/R,,SEVERN TRENT WATER LTD,Claymills Chp Plant Meadow Lane Clay Mills Nr Burton Staffordshire,DE13 0DB,426270,325780,West Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,52.82890968,-1.611547662,West Midlands
BR5035IT,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Calder Textiles Limited,Anchor House Thornhill Road Dewsbury West Yorkshire,WF12 9QE,424000,420500,Yorkshire,Wastewater,Cypermethrin,0.005,0.008,Paper and textiles,Textiles,1.30E-05,53.68041545,-1.638128447,Yorkshire and The Humber
WRA7409,,Yorkshire Water Services Limited,HUDDERSFIELD STW,HD2 1FG,417124,419244,Yorkshire,Controlled Waters,Cypermethrin,0.005,0.05,Water Industry,Water Industry,1.30E-05,53.6693955,-1.742295056,Yorkshire and The Humber
BR4977IH,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Bulmer & Lumb Group Ltd,Buttershaw Textiles Royds Hall Lane Bradford West Yorkshire,BD6 2NE,414340,429240,Yorkshire,Wastewater,Cypermethrin,0.005,0.0731,Paper and textiles,Textiles,1.30E-05,53.75932288,-1.783972753,Yorkshire and The Humber
BP3530RC,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Harrison Gardner Dyers and Winders Limited,Royds Hall Lane Site Royds Hall Lane Buttershaw Bradford West Yorkshire,BD6 2NE,414300,429150,Yorkshire,Wastewater,Cypermethrin,0.005,0.088,Paper and textiles,Textiles,1.30E-05,53.75851506,-1.784583597,Yorkshire and The Humber
WRA6925,,Yorkshire Water Services Limited,BRADFORD ESHOLT STW,BD10 0PB,419030,439081,Yorkshire,Controlled Waters,Cypermethrin,0.005,0.09,Water Industry,Water Industry,1.30E-05,53.84762302,-1.712232009,Yorkshire and The Humber
BS3549IM,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",PREMIER HANK DYERS LTD,Woodhead Road Dyers Bottoms Mills Woodhead Road Holme West Yorkshire,HD9 2PU,413180,407500,Yorkshire,Wastewater,Cypermethrin,0.005,0.104,Paper and textiles,Textiles,1.30E-05,53.56395181,-1.802481796,Yorkshire and The Humber
BS6025IF,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Whitaker Fibres Limited,Cashmere Works Birksland Street Bradford West Yorkshire,BD3 9SX,417800,432700,Yorkshire,Wastewater,Cypermethrin,0.005,0.721,Paper and textiles,Textiles,1.30E-05,53.79031505,-1.731294248,Yorkshire and The Humber
E15,,Yorkshire Water Services Limited,Mitchell Laithes WwTW CHP Plant Long Lane Dewsbury West Yorkshire,WF12 8LL,426030,419980,Yorkshire,Controlled Waters,Cypermethrin,0.005,4.09,Water Industry,Water Industry,1.30E-05,53.675645,-1.607439464,Yorkshire and The Humber
HP3736AW,"FERROUS METALS; HANDLING ETC >500,000 TONNES/12 MONTHS",Longs Steel UK Limited,Scunthorpe Integrated Iron And Steel Works Brigg Road Scunthorpe North Lincolnshire,DN16 1AU,491460,410290,East Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,4.4,Metals,Ferrous,,53.58123628,-0.620020732,Yorkshire and The Humber
BR4705IR,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Standard Wool (UK) Limited,Eastfield Mills Dewsbury West Yorkshire,WF12 8EH,424900,421400,Yorkshire,Wastewater,Cypermethrin,0.005,4.57872,Paper and textiles,Textiles,1.30E-05,53.68846268,-1.624431303,Yorkshire and The Humber
HP3736AW,"FERROUS METALS; HANDLING ETC >500,000 TONNES/12 MONTHS",Longs Steel UK Limited,Scunthorpe Integrated Iron And Steel Works Brigg Road Scunthorpe North Lincolnshire,DN16 1AU,491460,410290,East Midlands,Controlled Waters,Benzo(a)pyrene,1,5.8,Metals,Ferrous,,53.58123628,-0.620020732,Yorkshire and The Humber
GP3134HG,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Westex (Carpets) Limited,Calder Bank Mills Calder Bank Road Dewsbury West Yorkshire,WF12 9QW,423910,421140,Yorkshire,Wastewater,Cypermethrin,0.005,0,Paper and textiles,Textiles,1.30E-05,53.68617184,-1.639441878,Yorkshire and The Humber
BW1785IH,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Integrated Waste Management Ltd,Winterton Landfill Site Coleby Street West Halton North Lincolnshire,DN15 9AP,491300,420300,Lincolnshire and Northamptonshire,Wastewater,Heptachlor,0.1,0,Landfill,Hazardous Landfill,,53.67121007,-0.619504446,Yorkshire and The Humber
BW9549IA,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",OUTOKUMPU STAINLESS LTD,Tinsley Park Works Landfill Site Shepcote Lane Sheffield South Yorkshire,S9 1TR,441000,389100,Yorkshire,Wastewater,Fluoranthene,0.1,0,Landfill,Non Hazardous Landfill,,53.39714423,-1.384872818,Yorkshire and The Humber
T/81/45102/R,,SEVERN TRENT WATER LTD,Scunthorpe STW Yaddlethorpe,DN17 3PS,487292,405965,East Midlands,Controlled Waters,Fluoranthene,0.1,0,Water Industry,Water Industry,,53.54308142,-0.684163917,Yorkshire and The Humber
T/81/45102/R,,SEVERN TRENT WATER LTD,Scunthorpe STW Yaddlethorpe,DN17 3PS,487292,405965,East Midlands,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1,0,Water Industry,Water Industry,,53.54308142,-0.684163917,Yorkshire and The Humber
T/81/45102/R,,SEVERN TRENT WATER LTD,Scunthorpe STW Yaddlethorpe,DN17 3PS,487292,405965,East Midlands,Controlled Waters,Benzo(a)pyrene,1,0,Water Industry,Water Industry,,53.54308142,-0.684163917,Yorkshire and The Humber
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lna Elandfill Hazel Lane Doncaster South Yorkshire,DN6 7EX,450100,410800,Yorkshire,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,53.59139289,-1.244574137,Yorkshire and The Humber
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lna Elandfill Hazel Lane Doncaster South Yorkshire,DN6 7EX,450100,410800,Yorkshire,Wastewater,Cypermethrin,0.005,0,Landfill,Non Hazardous Landfill,1.30E-05,53.59139289,-1.244574137,Yorkshire and The Humber
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lna Elandfill Hazel Lane Doncaster South Yorkshire,DN6 7EX,450100,410800,Yorkshire,Wastewater,Fluoranthene,0.1,0,Landfill,Non Hazardous Landfill,,53.59139289,-1.244574137,Yorkshire and The Humber
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lna Elandfill Hazel Lane Doncaster South Yorkshire,DN6 7EX,450100,410800,Yorkshire,Wastewater,Heptachlor,0.1,0,Landfill,Non Hazardous Landfill,,53.59139289,-1.244574137,Yorkshire and The Humber
PP3830BV,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Immingham Landill Site,Integrated Waste Management Ltd Queens Road Immingham N E Lincolnshire,DN40 1QR,520070,414100,Lincolnshire and Northamptonshire,Wastewater,Heptachlor,0.1,0,Landfill,Non Hazardous Landfill,,53.60970233,-0.186626797,Yorkshire and The Humber
QP3538XB,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",W.T.Johnson & Sons (Huddersfield) Ltd,Bankfield Mills Wakefield Road Moldgreen West Yorkshire,HD5 9BB,415560,416260,Yorkshire,Controlled Waters,Cypermethrin,0.005,0,Paper and textiles,Textiles,1.30E-05,53.64262357,-1.766115129,Yorkshire and The Humber
BW2188IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Waste Recycling Group (Yorkshire) Limited,Allerton Park Landfill Site Allerton Park Knaresborough North Yorkshire,HG5 0SD,441200,459730,Yorkshire,Wastewater,Heptachlor,0.1,0,Landfill,Non Hazardous Landfill,,54.03191938,-1.372492213,Yorkshire and The Humber
VP3230BH,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Integrated Waste Management Ltd,Gallymoor Landfill Market Weighton Road Holme On Spalding Moor North Yorkshire,YO43 4ED,484000,439810,Yorkshire,Wastewater,Heptachlor,0.1,0,Landfill,Non Hazardous Landfill,,53.84774523,-0.724670316,Yorkshire and The Humber
QP3539XL,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Integrated Waste Management Ltd,Winterton North Landfill Coleby Road West Halton Scunthorpe South Humberside,DN15 9AP,491280,420230,Lincolnshire and Northamptonshire,Wastewater,Heptachlor,0.1,0,Landfill,Non Hazardous Landfill,,53.67058457,-0.619827637,Yorkshire and The Humber
WP3330BZ,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Welbeck Waste Management Ltd,Welbeck Landfill Site Boundary Lane Normanton Wakefield West Yorkshire,WF6 2JA,436140,422090,Yorkshire,Wastewater,Heptachlor,0.1,0,Landfill,Non Hazardous Landfill,,53.69401005,-1.454157909,Yorkshire and The Humber
BX1942IX,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Sandfield Gravel Company Ltd,Milegate Extension Landfill Site Catwick Lane Brandesburton Driffield East Ridings of Yorkshire,YO25 8SA,513100,447200,Yorkshire,Wastewater,Benzo(a)pyrene,1,0,Landfill,Non Hazardous Landfill,,53.90862165,-0.279813742,Yorkshire and The Humber
NP3032WQ,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Huddersfield Dyeing Company Limited,Canal Bank Dyeworks Canal Bank Dyeworks Huddersfield West Yorkshire,HD1 6NY,415080,417960,Yorkshire,Wastewater,Cypermethrin,0.005,0,Paper and textiles,Textiles,1.30E-05,53.6579173,-1.773293665,Yorkshire and The Humber
UP3930NF,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING RECYCLING OR RECLAMATION OF INORGANIC MATERIALS OTHER THAN METALS OR METAL COMPOUNDS,Aggregate Industries Limited,Former Tinsley Sidings Europa Link Road Sheffield South Yorkshire,S9 1HF,439750,391300,Yorkshire,Wastewater,Benzo(a)pyrene,1,0,Waste treatment,Hazardous,,53.41701328,-1.403393744,Yorkshire and The Humber
XP3533WY,INORGANIC CHEMICALS; SALTS EG AMMONIUM CHLORIDE,Arch Timber Protection Limited,Huddersfield Chemical Industry PO Box A521 Leeds Road Huddersfield West Yorkshire,HD2 1FG,414540,416860,Yorkshire,Wastewater,Cypermethrin,0.005,0,Chemicals,Chemicals,1.30E-05,53.64804555,-1.781515622,Yorkshire and The Humber
BP3731ZS,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Lawton Yarns Limited,Ravens Ing Mills Netherfield Road Dewsbury West Yorkshire,WF13 3JE,422960,420450,Yorkshire,Wastewater,Cypermethrin,0.005,0,Paper and textiles,Textiles,1.30E-05,53.68001255,-1.65387688,Yorkshire and The Humber
UP3937FW,TREATMENT AND PROCESSING (OTHER THAN PACKAGING) OF ONLY VEGETABLE RAW MATERIALS WITH A FINISHED PRODUCT CAPACITY > 300 T/D (OR 600 T/D FOR OPERATIONS LESS THAN 90 CONSECUTIVE DAYS IN ANY YEAR_,Cawingredients Limited,Caw House Conygarth Way Leeming Bar Industrial Estate Northallerton North Yorkshire,DL7 9FD,428230,490060,Yorkshire,Wastewater,Fluoranthene,0.1,0,Food & Drink,Food & Drink,,54.30536922,-1.567666101,Yorkshire and The Humber
